depth,event_id,event_type,latitude,longitude,magnitude,magnitude_type,originating_system,time
1.295,979116,qu,65.70505,-16.78308,0.12,mlw,SIL picks,1629920678
3.393,979117,qu,65.02335,-16.67284,0.68,mlw,SIL picks,1629921202
2.476,979120,qu,64.38579,-17.33707,0.8,mlw,SIL picks,1629924255
3.596,979119,qu,65.02494,-16.67168,1.3,mlw,SIL picks,1629926095
15.169,979121,qu,66.55532,-17.71108,1.1,mlw,SIL picks,1629934182
1.63,979142,qu,65.87306,-16.94962,0.07,mlw,SIL picks,1629935362
10.054,979122,qu,66.50094,-17.57619,1.05,mlw,SIL picks,1629936092
10.005,979124,qu,66.49004,-17.60009,0.93,mlw,SIL picks,1629936129
8.727,979125,qu,66.49207,-17.5843,1.58,mlw,SIL picks,1629937809
14.894,979127,qu,66.49165,-17.62593,0.87,mlw,SIL picks,1629937874
10.005,979126,qu,66.48753,-17.60588,1.12,mlw,SIL picks,1629937903
15.778,979130,qu,63.64602,-23.39456,2.03,mlw,SIL picks,1629940365
10.005,979131,qu,66.4296,-17.29975,0.55,mlw,SIL picks,1629953369
10.005,979133,qu,66.43446,-17.28849,0.87,mlw,SIL picks,1629953485
9.534,979135,qu,66.59193,-18.8787,1.48,mlw,SIL picks,1629954468
2.334,979175,qu,63.91007,-22.11109,0.47,mlw,SIL picks,1629954566
11.281,979167,qu,64.50539,-17.449,0.45,mlw,SIL picks,1629959844
4.698,979138,qu,65.02746,-16.67559,1.3,mlw,SIL picks,1629962670
8.757,979140,qu,66.05006,-17.377,0.69,mlw,SIL picks,1629963950
0.135,979156,qu,64.38612,-17.57261,0.44,mlw,SIL picks,1629974320
4.876,979144,qu,66.29086,-16.67107,0.84,mlw,SIL picks,1629975393
5.538,979145,qu,66.04448,-17.92014,0.24,mlw,SIL picks,1629976342
8.647,979146,qu,63.90852,-19.64089,0.43,mlw,SIL picks,1629977280
7.66,979147,qu,63.91572,-22.21493,0.88,mlw,SIL picks,1629978243
7.746,979148,qu,65.20799,-16.35759,0.89,mlw,SIL picks,1629984662
6.609,979152,qu,63.92517,-22.1989,0.92,mlw,SIL picks,1629986827
2.851,979153,qu,63.93135,-22.18478,0.42,mlw,SIL picks,1630000029
4.123,979154,qu,65.02182,-16.66754,2.4,mlw,SIL picks,1630000682
4.873,979155,qu,65.03028,-16.68504,0.29,mlw,SIL picks,1630000853
0.058,979203,qu,64.67183,-17.44094,0.46,mlw,SIL picks,1630003326
4.523,979158,qu,66.29293,-16.7291,0.5,mlw,SIL picks,1630003946
4.424,979159,qu,66.29218,-16.73227,1.05,mlw,SIL picks,1630003988
4.208,979161,qu,66.29245,-16.73112,0.87,mlw,SIL picks,1630004030
5.715,979162,qu,66.04356,-17.92165,0.19,mlw,SIL picks,1630004058
4.568,979164,qu,66.29255,-16.72738,0.6,mlw,SIL picks,1630004135
11.024,979165,qu,66.22194,-18.56236,0.46,mlw,SIL picks,1630004663
6.949,979168,qu,64.50591,-17.46638,1.33,mlw,SIL picks,1630004708
14.388,979170,qu,66.02758,-19.42866,1.54,mlw,SIL picks,1630011107
8.525,979171,qu,65.20504,-16.35791,1.18,mlw,SIL picks,1630012486
6.629,979172,qu,63.90823,-22.18928,0.82,mlw,SIL picks,1630012548
4.739,979174,qu,63.90994,-22.17544,1.12,mlw,SIL picks,1630012586
6.564,979176,qu,63.90447,-22.26459,0.87,mlw,SIL picks,1630013128
4.658,979177,qu,65.03349,-16.67938,0.19,mlw,SIL picks,1630014652
2.973,979178,qu,65.03652,-16.69647,0.98,mlw,SIL picks,1630018175
4.485,979179,qu,65.02489,-16.53192,0.01,mlw,SIL picks,1630021932
6.091,979194,qu,65.03664,-16.71068,0.45,mlw,SIL picks,1630025563
5.936,979180,qu,64.05804,-21.19742,1.29,mlw,SIL picks,1630029937
4.652,979181,qu,64.05435,-21.26126,0.58,mlw,SIL picks,1630030246
6.1,979182,qu,64.05782,-21.19751,0.88,mlw,SIL picks,1630030331
5.879,979183,qu,64.05861,-21.19485,1.49,mlw,SIL picks,1630030447
3.457,979195,qu,63.82418,-22.77878,0.74,mlw,SIL picks,1630031001
7.305,979185,qu,66.25552,-16.67956,0.54,mlw,SIL picks,1630034775
14.486,979186,qu,66.4465,-17.34019,1.33,mlw,SIL picks,1630036067
9.036,979187,qu,63.93998,-20.37335,1.14,mlw,SIL picks,1630036604
2.021,979190,qu,64.68291,-17.4542,1.95,mlw,SIL picks,1630039624
2.066,979191,qu,65.70538,-16.79208,1.02,mlw,SIL picks,1630040090
11.858,979192,qu,65.94122,-18.43424,0.64,mlw,SIL picks,1630040670
4.253,979193,qu,65.01488,-16.73376,0.9,mlw,SIL picks,1630041240
3.714,979196,qu,65.0144,-16.73828,0.8,mlw,SIL picks,1630054988
6.078,979197,qu,66.04371,-17.91994,0.53,mlw,SIL picks,1630056569
2.342,979232,qu,65.03748,-16.68406,1.44,mlw,SIL picks,1630057318
0.135,979236,qu,65.05251,-16.78818,0.78,mlw,SIL picks,1630064971
7.718,979201,qu,64.64928,-17.39635,0.7,mlw,SIL picks,1630066484
3.096,979202,qu,63.8447,-21.41635,1.3,mlw,SIL picks,1630066996
5.286,979204,qu,63.8491,-22.66963,0.62,mlw,SIL picks,1630070507
8.867,979205,qu,66.36906,-18.7313,1.21,mlw,SIL picks,1630071249
5.183,979206,qu,66.29352,-17.2987,0.76,mlw,SIL picks,1630073660
8.641,979207,qu,66.29243,-17.25953,0.78,mlw,SIL picks,1630073681
7.28,979208,qu,64.70491,-17.34446,0.43,mlw,SIL picks,1630075860
6.292,979210,qu,66.2844,-16.72149,0.65,mlw,SIL picks,1630083452
4.907,979211,qu,65.03887,-16.75815,0.69,mlw,SIL picks,1630090687
0.898,979213,qu,65.70024,-16.75416,0.52,mlw,SIL picks,1630099436
5.363,979214,qu,63.85944,-22.60659,0.77,mlw,SIL picks,1630108145
4.139,979246,qu,65.0444,-16.64791,0.17,mlw,SIL picks,1630110321
5.991,979215,qu,65.01468,-16.75744,0.11,mlw,SIL picks,1630116383
4.859,979259,qu,63.90721,-22.04622,0.65,mlw,SIL picks,1630118159
4.283,979216,qu,65.02348,-16.66424,1.09,mlw,SIL picks,1630123137
1.081,979217,qu,63.9711,-19.06092,1.57,mlw,SIL picks,1630125401
1.045,979221,qu,63.93705,-19.29612,0.81,mlw,SIL picks,1630133122
3.86,979222,qu,64.50347,-17.68638,1.78,mlw,SIL picks,1630136408
14.017,979224,qu,66.52093,-17.72717,1.59,mlw,SIL picks,1630136456
9.57,979225,qu,64.50288,-17.68552,1.27,mlw,SIL picks,1630136651
13.903,979227,qu,66.52155,-17.72132,1.78,mlw,SIL picks,1630138973
13.898,979269,qu,66.51981,-17.72259,1.51,mlw,SIL picks,1630139405
14.35,979231,qu,66.52169,-17.72811,2.02,mlw,SIL picks,1630139738
12.962,979233,qu,66.51278,-17.72308,0.98,mlw,SIL picks,1630144052
8.256,979235,qu,66.21558,-18.2686,0.63,mlw,SIL picks,1630145239
8.042,979238,qu,66.40174,-18.75496,1.4,mlw,SIL picks,1630147642
12.016,979240,qu,66.51817,-17.6972,1.26,mlw,SIL picks,1630149541
17.733,979242,qu,63.56422,-19.13316,1.4,mlw,SIL picks,1630152951
2.677,979243,qu,66.36372,-18.66385,0.76,mlw,SIL picks,1630154715
12.457,979244,qu,66.506,-17.72655,1.03,mlw,SIL picks,1630154816
3.371,979245,qu,65.02734,-16.67373,2.46,mlw,SIL picks,1630157903
4.422,979248,qu,65.0333,-16.69974,0.93,mlw,SIL picks,1630157957
7.865,979256,qu,63.97988,-20.01677,0.98,mlw,SIL picks,1630159735
4.677,979250,qu,65.03527,-16.70277,1.16,mlw,SIL picks,1630160408
10.108,979251,qu,66.28369,-16.72649,0.57,mlw,SIL picks,1630160476
6.221,979253,qu,66.04844,-17.91074,0.4,mlw,SIL picks,1630165342
12.947,979255,qu,66.50613,-17.72817,1.18,mlw,SIL picks,1630165689
0.135,979257,qu,66.45068,-17.60023,0.19,mlw,SIL picks,1630169828
5.741,979258,qu,63.91585,-21.98026,1.03,mlw,SIL picks,1630171774
4.596,979260,qu,65.03632,-16.69398,0.92,mlw,SIL picks,1630174720
5.684,979261,qu,63.843,-22.63647,0.62,mlw,SIL picks,1630176897
0.135,979264,qu,63.632,-19.08388,0.98,mlw,SIL picks,1630192554
8.873,979273,qu,64.47231,-17.32674,0.7,mlw,SIL picks,1630195603
3.493,979287,qu,65.02743,-16.67321,0.7,mlw,SIL picks,1630199617
4.765,979286,qu,65.0358,-16.68132,0.31,mlw,SIL picks,1630203740
5.35,979265,qu,65.02,-16.72397,0.24,mlw,SIL picks,1630206683
0.883,979274,qu,64.5063,-17.65727,0.4,mlw,SIL picks,1630207103
5.667,979278,qu,64.0001,-20.89402,0.59,mlw,SIL picks,1630213846
12.004,979266,qu,66.35789,-17.36778,0.61,mlw,SIL picks,1630216797
7.447,979275,qu,64.44622,-17.29063,0.39,mlw,SIL picks,1630220079
9.063,979267,qu,65.03187,-16.70638,0.53,mlw,SIL picks,1630220416
3.522,979268,qu,65.06593,-16.7601,0.74,mlw,SIL picks,1630220482
2.946,979279,qu,64.00196,-20.91762,0.42,mlw,SIL picks,1630228397
4.304,979270,qu,63.99994,-20.8977,0.42,mlw,SIL picks,1630228416
8.121,979271,qu,63.95844,-21.26673,0.6,mlw,SIL picks,1630229027
5.059,979272,qu,63.85346,-22.63384,0.4,mlw,SIL picks,1630232896
12.791,979276,qu,64.50105,-17.58193,0.91,mlw,SIL picks,1630234424
0.135,979478,qu,64.42862,-17.75642,0.0,mlw,SIL picks,1630238379
4.486,979280,qu,64.00222,-20.91232,1.01,mlw,SIL picks,1630238599
3.753,979282,qu,64.00892,-20.90409,1.16,mlw,SIL picks,1630238604
0.135,979479,qu,64.45102,-17.81848,0.35,mlw,SIL picks,1630240589
3.723,979283,qu,64.00316,-20.90955,0.67,mlw,SIL picks,1630240887
0.135,979475,qu,64.4129,-17.76337,0.22,mlw,SIL picks,1630242263
10.152,979284,qu,65.24921,-16.5486,1.93,mlw,SIL picks,1630244046
5.898,979285,qu,63.9556,-22.06799,1.24,mlw,SIL picks,1630244388
4.671,979288,qu,63.99945,-20.9099,0.85,mlw,SIL picks,1630245493
17.194,979289,qu,65.22421,-16.40263,0.74,mlw,SIL picks,1630245660
5.005,979292,qu,64.39217,-17.73263,0.12,mlw,SIL picks,1630246447
4.523,979290,qu,64.00412,-20.87656,0.38,mlw,SIL picks,1630247052
3.963,979312,qu,65.02251,-16.6653,0.33,mlw,SIL picks,1630247261
9.209,979291,qu,66.21268,-18.26564,0.68,mlw,SIL picks,1630249610
6.238,979295,qu,63.79514,-22.79952,1.29,mlw,SIL picks,1630252766
6.664,979294,qu,63.79588,-22.80216,1.72,mlw,SIL picks,1630253212
6.826,979420,qu,63.79706,-22.79213,1.41,mlw,SIL picks,1630253383
2.953,979296,qu,65.03635,-16.70298,0.57,mlw,SIL picks,1630253522
1.682,979297,qu,63.82528,-22.81082,0.56,mlw,SIL picks,1630253661
6.242,979300,qu,63.79524,-22.80034,1.5,mlw,SIL picks,1630255026
6.664,979302,qu,63.7973,-22.80145,1.77,mlw,SIL picks,1630255215
6.674,979305,qu,63.80566,-22.77837,1.08,mlw,SIL picks,1630257702
9.974,979306,qu,66.25739,-16.49812,0.82,mlw,SIL picks,1630263985
9.591,979310,qu,63.96407,-21.13138,0.25,mlw,SIL picks,1630268517
7.971,979311,qu,65.06673,-16.77197,0.72,mlw,SIL picks,1630268732
3.139,979314,qu,65.03602,-16.69041,1.5,mlw,SIL picks,1630269275
0.135,979476,qu,64.41956,-17.82957,0.2,mlw,SIL picks,1630271630
5.344,979316,qu,63.91515,-21.97062,0.96,mlw,SIL picks,1630272148
3.92,979317,qu,65.09273,-16.8043,0.14,mlw,SIL picks,1630273630
6.184,979318,qu,63.91452,-22.23098,0.55,mlw,SIL picks,1630279624
0.782,979319,qu,64.42915,-17.18452,1.01,mlw,SIL picks,1630280288
0.135,979483,qu,64.43714,-17.7667,0.28,mlw,SIL picks,1630282670
6.487,979367,qu,64.01166,-20.883,0.09,mlw,SIL picks,1630285168
6.7,979321,qu,63.88963,-22.30596,1.23,mlw,SIL picks,1630286757
8.787,979322,qu,65.15742,-16.26078,0.7,mlw,SIL picks,1630287244
0.135,979485,qu,64.3978,-17.68511,0.0,mlw,SIL picks,1630301569
3.299,979323,qu,64.39712,-17.28262,1.4,mlw,SIL picks,1630305066
2.737,979324,qu,63.8671,-22.47569,0.31,mlw,SIL picks,1630305114
7.905,979327,qu,65.13502,-16.27099,0.97,mlw,SIL picks,1630314711
0.135,979328,qu,63.66957,-19.15991,2.12,mlw,SIL picks,1630315578
1.471,979329,qu,63.86616,-22.47338,0.27,mlw,SIL picks,1630316318
0.135,979331,qu,63.64073,-19.07549,0.59,mlw,SIL picks,1630317381
0.135,979332,qu,63.63681,-19.0819,0.52,mlw,SIL picks,1630317429
4.392,979333,qu,63.93518,-22.10403,0.67,mlw,SIL picks,1630324038
4.529,979334,qu,65.87291,-17.00974,0.97,mlw,SIL picks,1630324688
0.135,979486,qu,64.48162,-17.72263,0.03,mlw,SIL picks,1630325789
7.472,979336,qu,63.85725,-22.64032,0.65,mlw,SIL picks,1630328511
5.793,979337,qu,63.84805,-22.62999,0.43,mlw,SIL picks,1630328544
4.305,979338,qu,63.86354,-22.51134,0.4,mlw,SIL picks,1630332332
4.35,979382,qu,63.86274,-22.52078,1.2,mlw,SIL picks,1630332340
5.23,979383,qu,63.85862,-22.51255,0.34,mlw,SIL picks,1630338273
4.009,979384,qu,63.86111,-22.50578,1.21,mlw,SIL picks,1630339652
10.729,979339,qu,66.61677,-17.83272,1.48,mlw,SIL picks,1630340543
10.005,979369,qu,66.61866,-17.91094,1.73,mlw,SIL picks,1630340553
0.986,979344,qu,66.57455,-17.7688,1.23,mlw,SIL picks,1630340603
6.643,979345,qu,66.60479,-17.80655,0.97,mlw,SIL picks,1630340673
8.658,979346,qu,66.61611,-17.81136,1.02,mlw,SIL picks,1630341369
9.151,979347,qu,66.60725,-17.83181,1.08,mlw,SIL picks,1630341434
11.648,979348,qu,66.62213,-17.84515,1.48,mlw,SIL picks,1630341503
12.959,979349,qu,66.63375,-17.85054,3.25,mlw,SIL picks,1630342585
12.71,979351,qu,66.63342,-17.85234,3.23,mlw,SIL picks,1630343060
2.908,979353,qu,66.60813,-17.7709,0.82,mlw,SIL picks,1630343231
3.147,979354,qu,66.6379,-17.74045,1.76,mlw,SIL picks,1630343541
9.672,979355,qu,66.61368,-17.82869,0.98,mlw,SIL picks,1630344163
10.376,979356,qu,66.61716,-17.84738,0.97,mlw,SIL picks,1630344232
9.602,979357,qu,66.6123,-17.82134,1.24,mlw,SIL picks,1630344798
4.862,979358,qu,65.02789,-16.7279,0.72,mlw,SIL picks,1630346028
8.827,979359,qu,66.61269,-17.8166,1.1,mlw,SIL picks,1630347144
7.742,979361,qu,66.59846,-17.81217,1.13,mlw,SIL picks,1630347531
1.355,979362,qu,66.57717,-17.77408,1.01,mlw,SIL picks,1630347699
7.777,979363,qu,63.89606,-21.81231,0.44,mlw,SIL picks,1630347738
12.53,979365,qu,66.36533,-17.01569,1.14,mlw,SIL picks,1630348195
4.063,979366,qu,63.9993,-20.92956,1.6,mlw,SIL picks,1630349187
4.048,979368,qu,64.00138,-20.91672,1.13,mlw,SIL picks,1630349284
3.115,979370,qu,63.82986,-22.46583,0.18,mlw,SIL picks,1630351633
3.311,979371,qu,65.04221,-16.70101,1.19,mlw,SIL picks,1630353009
2.523,979373,qu,64.00392,-20.94011,0.73,mlw,SIL picks,1630355172
3.788,979374,qu,63.82265,-22.46105,0.78,mlw,SIL picks,1630355323
4.088,979377,qu,64.00211,-20.91763,0.96,mlw,SIL picks,1630357039
6.271,979380,qu,63.85,-22.62639,0.41,mlw,SIL picks,1630360425
0.135,979381,qu,63.60873,-19.12239,0.9,mlw,SIL picks,1630361129
3.685,979385,qu,63.86069,-22.5269,1.02,mlw,SIL picks,1630361838
5.197,979386,qu,64.33505,-16.52614,1.71,mlw,SIL picks,1630362021
5.038,979389,qu,66.27021,-16.65573,0.74,mlw,SIL picks,1630362357
3.542,979390,qu,64.00438,-20.92441,1.36,mlw,SIL picks,1630363423
6.398,979391,qu,63.85768,-22.50786,0.61,mlw,SIL picks,1630363679
9.422,979392,qu,66.22493,-18.54689,0.81,mlw,SIL picks,1630369208
8.281,979393,qu,65.15162,-16.40019,1.09,mlw,SIL picks,1630369870
4.074,979394,qu,66.20901,-18.5445,1.41,mlw,SIL picks,1630371038
7.212,979395,qu,66.05002,-17.91036,0.6,mlw,SIL picks,1630372723
7.942,979396,qu,66.61177,-17.80879,0.88,mlw,SIL picks,1630373224
7.044,979397,qu,66.05081,-17.90845,0.89,mlw,SIL picks,1630373532
5.795,979398,qu,63.83365,-22.69876,0.37,mlw,SIL picks,1630374035
4.418,979400,qu,63.93483,-22.10024,0.51,mlw,SIL picks,1630375961
4.707,979401,qu,66.2696,-16.68437,0.76,mlw,SIL picks,1630376376
0.135,979489,qu,64.38583,-17.73484,0.08,mlw,SIL picks,1630376918
4.796,979404,qu,63.86034,-22.39424,0.01,mlw,SIL picks,1630377793
4.742,979403,qu,63.8604,-22.39347,1.05,mlw,SIL picks,1630377844
5.306,979406,qu,66.31181,-16.70485,0.57,mlw,SIL picks,1630379255
1.035,979407,qu,65.13003,-16.25825,0.77,mlw,SIL picks,1630380465
4.516,979408,qu,65.87311,-17.00645,1.65,mlw,SIL picks,1630382097
4.313,979409,qu,65.87262,-17.00182,0.96,mlw,SIL picks,1630382522
4.459,979410,qu,65.87196,-17.00861,1.07,mlw,SIL picks,1630383433
5.272,979412,qu,66.04797,-17.9112,0.26,mlw,SIL picks,1630383457
2.941,979413,qu,65.0163,-16.7678,0.84,mlw,SIL picks,1630383507
10.005,979414,qu,66.62636,-17.86234,0.86,mlw,SIL picks,1630387856
0.135,979564,qu,64.32018,-16.84417,0.73,mlw,SIL picks,1630395298
10.449,979424,qu,66.22427,-18.55569,0.43,mlw,SIL picks,1630397209
5.655,979416,qu,65.01688,-16.80839,0.73,mlw,SIL picks,1630399267
10.005,979417,qu,66.42413,-17.15245,1.01,mlw,SIL picks,1630400240
2.774,979419,qu,64.62106,-17.48202,1.49,mlw,SIL picks,1630400633
5.772,979421,qu,65.86781,-17.04048,0.59,mlw,SIL picks,1630404538
4.718,979422,qu,65.86965,-17.00979,0.18,mlw,SIL picks,1630409238
7.283,979435,qu,63.96189,-21.73389,1.1,mlw,SIL picks,1630413281
2.474,979425,qu,63.81523,-22.7555,1.17,mlw,SIL picks,1630413929
10.898,979427,qu,66.23135,-18.5568,0.54,mlw,SIL picks,1630415498
9.316,979428,qu,64.50267,-17.62297,1.09,mlw,SIL picks,1630417076
7.421,979437,qu,63.94255,-21.73957,0.95,mlw,SIL picks,1630421556
5.169,979430,qu,66.27989,-16.76597,0.95,mlw,SIL picks,1630422112
1.605,979431,qu,65.70316,-16.76284,0.97,mlw,SIL picks,1630424036
10.218,979436,qu,63.94974,-21.76583,0.61,mlw,SIL picks,1630426116
3.847,979432,qu,65.05643,-16.73779,1.03,mlw,SIL picks,1630427638
2.914,979434,qu,65.03568,-16.69379,0.96,mlw,SIL picks,1630428266
6.439,979438,qu,65.01698,-16.76734,0.47,mlw,SIL picks,1630431752
7.054,979439,qu,63.9244,-21.91236,1.07,mlw,SIL picks,1630432927
7.225,979440,qu,63.97906,-19.9816,0.99,mlw,SIL picks,1630433688
4.609,979442,qu,65.87253,-17.00569,0.77,mlw,SIL picks,1630435533
3.362,979443,qu,64.59866,-20.29458,1.78,mlw,SIL picks,1630436470
2.288,979444,qu,65.16908,-16.44902,0.16,mlw,SIL picks,1630439321
2.849,979445,qu,64.09551,-19.02231,1.24,mlw,SIL picks,1630440915
4.961,979446,qu,66.3074,-16.72479,0.83,mlw,SIL picks,1630444390
2.288,979447,qu,64.4856,-17.83592,0.74,mlw,SIL picks,1630444884
0.135,979450,qu,63.65874,-19.15161,2.11,mlw,SIL picks,1630447748
0.135,979451,qu,63.66024,-19.09682,1.27,mlw,SIL picks,1630451306
0.135,979453,qu,63.65697,-19.08302,1.26,mlw,SIL picks,1630451470
4.987,979630,qu,63.62733,-19.05489,0.77,mlw,SIL picks,1630451822
4.946,979628,qu,63.66652,-19.09324,1.45,mlw,SIL picks,1630451829
0.135,979454,qu,63.64858,-19.06675,1.53,mlw,SIL picks,1630459731
0.135,979460,qu,63.6941,-19.06473,0.39,mlw,SIL picks,1630460395
0.135,979635,qu,63.64725,-19.2941,0.85,mlw,SIL picks,1630461967
6.748,979455,qu,64.10975,-21.26905,0.74,mlw,SIL picks,1630466021
3.856,979456,qu,65.02137,-16.68238,1.56,mlw,SIL picks,1630468276
3.992,979457,qu,65.06546,-16.78309,1.3,mlw,SIL picks,1630470908
6.174,979459,qu,66.00933,-17.88462,0.79,mlw,SIL picks,1630480058
4.615,979462,qu,63.85809,-22.64365,0.72,mlw,SIL picks,1630488735
7.745,979463,qu,63.95374,-20.17957,1.02,mlw,SIL picks,1630494672
12.277,979464,qu,64.06898,-17.22346,0.85,mlw,SIL picks,1630495754
8.104,979465,qu,64.06435,-21.89269,0.68,mlw,SIL picks,1630496000
7.545,979466,qu,63.91842,-22.1799,0.53,mlw,SIL picks,1630496307
1.995,979467,qu,63.99176,-19.73124,1.76,mlw,SIL picks,1630498376
4.468,979468,qu,63.91312,-22.0254,1.24,mlw,SIL picks,1630498743
6.531,979469,qu,63.80341,-22.83463,1.52,mlw,SIL picks,1630500558
8.279,979470,qu,66.30014,-18.55517,0.97,mlw,SIL picks,1630504554
9.569,979471,qu,63.9268,-21.52942,1.12,mlw,SIL picks,1630504668
14.387,979473,qu,63.56191,-23.55632,2.81,mlw,SIL picks,1630507045
4.337,979490,qu,64.78297,-21.93114,1.81,mlw,SIL picks,1630515446
4.283,979491,qu,63.93192,-22.19867,0.42,mlw,SIL picks,1630515631
5.32,979493,qu,64.65241,-17.42298,1.83,mlw,SIL picks,1630515852
1.166,979497,qu,64.03648,-21.95608,0.49,mlw,SIL picks,1630518155
4.565,979504,qu,64.39003,-17.33261,1.51,mlw,SIL picks,1630518758
13.919,979501,qu,66.52626,-17.71657,1.51,mlw,SIL picks,1630518940
5.662,979505,qu,66.20279,-16.62169,0.41,mlw,SIL picks,1630523272
1.144,979506,qu,65.02659,-16.52462,0.17,mlw,SIL picks,1630524556
0.135,979513,qu,63.65156,-19.39415,0.79,mlw,SIL picks,1630525396
4.056,979507,qu,66.23692,-16.72559,0.34,mlw,SIL picks,1630527357
5.042,979508,qu,64.00199,-20.88486,0.33,mlw,SIL picks,1630528412
3.714,979510,qu,65.01858,-16.71375,0.32,mlw,SIL picks,1630531409
3.921,979512,qu,65.01725,-16.80111,0.29,mlw,SIL picks,1630533261
7.857,979514,qu,66.25161,-16.72451,0.32,mlw,SIL picks,1630537907
4.902,979515,qu,65.1195,-16.32633,0.3,mlw,SIL picks,1630541767
4.319,979516,qu,65.86582,-16.9789,0.12,mlw,SIL picks,1630543099
4.655,979519,qu,65.02809,-16.6213,0.29,mlw,SIL picks,1630551486
7.604,979517,qu,66.18277,-18.1045,1.1,mlw,SIL picks,1630554958
4.762,979518,qu,63.85467,-22.40438,0.86,mlw,SIL picks,1630556768
3.192,979520,qu,65.04122,-16.69662,1.55,mlw,SIL picks,1630558613
5.019,979521,qu,65.02206,-16.73962,0.46,mlw,SIL picks,1630559344
0.135,979522,qu,63.65189,-19.04505,0.99,mlw,SIL picks,1630560198
0.83,979524,qu,63.63977,-19.0594,2.94,mlw,SIL picks,1630560367
0.135,979527,qu,63.65601,-19.06782,1.6,mlw,SIL picks,1630560688
3.633,979528,qu,65.04815,-16.72132,0.2,mlw,SIL picks,1630560887
4.225,979529,qu,64.51652,-17.80707,1.54,mlw,SIL picks,1630561045
0.135,979530,qu,63.65735,-19.08842,2.85,mlw,SIL picks,1630561269
0.135,979531,qu,63.65537,-19.08282,2.0,mlw,SIL picks,1630561374
9.467,979532,qu,63.98707,-20.26043,0.28,mlw,SIL picks,1630562522
4.505,979551,qu,63.91505,-22.03344,0.3,mlw,SIL picks,1630568627
3.834,979534,qu,63.91436,-22.03448,1.06,mlw,SIL picks,1630569771
5.204,979536,qu,63.90974,-22.02816,0.7,mlw,SIL picks,1630569802
9.519,979538,qu,66.26478,-16.70337,1.38,mlw,SIL picks,1630570559
11.542,979539,qu,66.24049,-17.60805,0.7,mlw,SIL picks,1630571281
3.965,979554,qu,65.0818,-16.79588,0.09,mlw,SIL picks,1630574051
10.005,979541,qu,66.40054,-16.98104,1.09,mlw,SIL picks,1630574464
6.122,979543,qu,65.12878,-16.47436,0.61,mlw,SIL picks,1630576100
11.239,979544,qu,64.62965,-16.67943,1.55,mlw,SIL picks,1630576186
16.576,999090,qu,64.77856,-21.89492,2.26,mlw,SIL picks,1630577125
14.361,979546,qu,64.76765,-21.90255,2.44,mlw,SIL picks,1630577125
4.228,979547,qu,65.02768,-16.69976,0.44,mlw,SIL picks,1630577219
8.634,979550,qu,66.24736,-16.68811,1.29,mlw,SIL picks,1630581465
8.608,979553,qu,63.89139,-22.00742,0.99,mlw,SIL picks,1630583845
2.355,979555,qu,65.07983,-16.81689,0.7,mlw,SIL picks,1630592103
5.0,979558,qu,63.92605,-22.02133,0.24,mlw,SIL picks,1630594616
9.658,979560,qu,66.1259,-17.70884,0.47,mlw,SIL picks,1630595248
9.57,979561,qu,66.13247,-17.70096,0.44,mlw,SIL picks,1630595498
10.025,979562,qu,66.39807,-16.97243,0.79,mlw,SIL picks,1630598493
10.005,979563,qu,66.40937,-16.99654,1.9,mlw,SIL picks,1630598651
10.005,979565,qu,66.39662,-16.97543,0.97,mlw,SIL picks,1630600837
7.342,979566,qu,63.95531,-21.74244,0.95,mlw,SIL picks,1630601554
10.005,979567,qu,66.2703,-16.6703,0.87,mlw,SIL picks,1630602166
1.841,979568,qu,64.19594,-21.78449,0.67,mlw,SIL picks,1630607138
4.776,979570,qu,63.91114,-21.15134,0.14,mlw,SIL picks,1630607500
8.5,979572,qu,63.62743,-19.07016,0.27,mlw,SIL picks,1630608096
2.564,979573,qu,64.06403,-17.20897,0.6,mlw,SIL picks,1630608564
9.977,979575,qu,66.05917,-17.43035,0.6,mlw,SIL picks,1630613948
4.776,979577,qu,66.26938,-16.69865,0.29,mlw,SIL picks,1630618138
3.741,979586,qu,65.02589,-16.69232,0.72,mlw,SIL picks,1630618674
10.005,979581,qu,66.32454,-16.77413,0.27,mlw,SIL picks,1630620675
